timestamp,open,high,low,close,trades,volume,vwap,turnover
2019-12-26T00:00:00.000Z,7249.0,7260.5,7111.5,7194.5,399025.0,1158502649.0,7199.424,16091952517252.0
2019-12-25T00:00:00.000Z,7312.0,7416.5,7155.5,7249.0,536496.0,1774793321.0,7288.6297,24351931653301.0
2019-12-24T00:00:00.000Z,7509.5,7697.0,7264.0,7312.0,715350.0,2770807470.0,7510.8908,36891853483120.0
2019-12-23T00:00:00.000Z,7140.0,7534.0,7122.0,7509.5,489565.0,1784583659.0,7307.8047,24421395818684.0
2019-12-22T00:00:00.000Z,7186.5,7188.0,7101.5,7140.0,205630.0,605463755.0,7144.3881,8474989756592.0
2019-12-21T00:00:00.000Z,7148.5,7222.5,7075.0,7186.5,393113.0,1276768414.0,7145.4091,17869198463696.0
2019-12-20T00:00:00.000Z,7288.0,7371.5,7034.0,7148.5,592811.0,2234109575.0,7152.5642,31235738475265.0
2019-12-19T00:00:00.000Z,6611.5,7489.5,6410.0,7288.0,972738.0,4074723768.0,6819.8868,59748244803608.0
2019-12-18T00:00:00.000Z,6873.0,6933.0,6534.0,6611.5,565153.0,2313870075.0,6734.0067,34363272072056.0
2019-12-17T00:00:00.000Z,7107.5,7172.0,6822.0,6873.0,486210.0,1889957764.0,6997.9006,27008031082356.0
2019-12-16T00:00:00.000Z,7060.5,7202.0,7011.5,7107.5,382570.0,1291636709.0,7092.1986,18213137078768.0
2019-12-15T00:00:00.000Z,7242.0,7263.5,6994.0,7060.5,364401.0,1255852592.0,7129.6164,17615653175351.0
2019-12-14T00:00:00.000Z,7187.0,7300.0,7182.0,7242.0,277535.0,946762102.0,7230.1352,13095020474984.0
2019-12-13T00:00:00.000Z,7196.5,7445.0,7050.0,7187.0,489708.0,1750691296.0,7176.6901,24394609700398.0
2019-12-12T00:00:00.000Z,7218.0,7266.5,7122.0,7196.5,319146.0,1154448620.0,7202.0166,16030199816844.0
2019-12-11T00:00:00.000Z,7332.5,7395.0,7155.0,7218.0,452220.0,1665738486.0,7285.9745,22862439075082.0
2019-12-10T00:00:00.000Z,7512.5,7689.0,7276.5,7332.5,538305.0,2231926258.0,7459.3466,29921926466652.0
2019-12-09T00:00:00.000Z,7501.5,7579.0,7387.5,7512.5,350963.0,1093316907.0,7488.393,14600776619014.0
2019-12-08T00:00:00.000Z,7538.5,7640.0,7479.0,7501.5,344698.0,1010214682.0,7535.2272,13407285814779.0
2019-12-07T00:00:00.000Z,7391.5,7645.0,7289.5,7538.5,572759.0,1979172181.0,7416.197,26688214856268.0
2019-12-06T00:00:00.000Z,7192.5,7480.0,7140.0,7391.5,650614.0,2243820337.0,7329.7662,30612594676719.0
2019-12-05T00:00:00.000Z,7294.5,7800.0,7080.5,7192.5,725568.0,3113468342.0,7319.0368,42539905933426.0
2019-12-04T00:00:00.000Z,7300.5,7422.0,7237.5,7294.5,406522.0,1231391989.0,7319.0368,16824945368689.0
2019-12-03T00:00:00.000Z,7399.0,7421.0,7160.0,7300.5,576910.0,1849164060.0,7294.4781,25350759234102.0
2019-12-02T00:00:00.000Z,7549.5,7550.0,7225.0,7399.0,698756.0,2330800876.0,7348.6185,31719498224608.0
2019-12-01T00:00:00.000Z,7749.0,7821.0,7450.0,7549.5,477694.0,1580574227.0,7625.4385,20728001910383.0
2019-11-30T00:00:00.000Z,7424.5,7870.0,7412.0,7749.0,629206.0,2298676734.0,7633.0051,30117155059959.0
2019-11-29T00:00:00.000Z,7525.0,7662.5,7365.0,7424.5,613938.0,2007567886.0,7515.9714,26711710353797.0
2019-11-28T00:00:00.000Z,7160.5,7667.0,6831.0,7525.0,863388.0,3562514343.0,7247.4272,49158681150331.0
2019-11-27T00:00:00.000Z,7124.0,7357.0,7012.5,7160.5,715425.0,2548690727.0,7148.9848,35651623351296.0
2019-11-26T00:00:00.000Z,6902.5,7389.0,6516.0,7124.0,1095813.0,4690779276.0,6912.2831,67865364764070.0
2019-11-25T00:00:00.000Z,7322.5,7346.0,6858.0,6902.5,690546.0,2723772449.0,7115.9183,38277744259098.0
2019-11-24T00:00:00.000Z,7275.5,7350.0,7101.0,7322.5,567839.0,1904791671.0,7234.843,26329701324136.0
2019-11-23T00:00:00.000Z,7614.0,7721.0,6736.0,7275.5,1077233.0,5640533528.0,7236.9373,77942108232794.0
2019-11-22T00:00:00.000Z,8080.0,8117.5,7350.0,7614.0,627779.0,3216585080.0,7756.1467,41474092922420.0
2019-11-21T00:00:00.000Z,8123.0,8239.0,8026.0,8080.0,385685.0,1520604781.0,8107.0126,18757533638355.0
2019-11-20T00:00:00.000Z,8173.5,8198.5,7983.5,8123.0,470404.0,2020621821.0,8093.8891,24964962092922.0
2019-11-19T00:00:00.000Z,8506.0,8506.5,8006.0,8173.5,553784.0,2474151019.0,8322.237,29730501874559.0
2019-11-18T00:00:00.000Z,8484.5,8640.0,8380.0,8506.0,357247.0,1303273609.0,8517.1621,15301919337955.0
2019-11-17T00:00:00.000Z,8456.0,8532.5,8420.0,8484.5,271821.0,786045873.0,8477.45,9272507229828.0
2019-11-16T00:00:00.000Z,8630.5,8795.0,8350.0,8456.0,634624.0,2682084979.0,8557.248,31345373295992.0
2019-11-15T00:00:00.000Z,8764.0,8794.0,8550.5,8630.5,462501.0,1697709913.0,8649.0227,19629832871537.0
2019-11-14T00:00:00.000Z,8818.0,8847.5,8709.5,8764.0,350399.0,1080815478.0,8758.1012,12341730735482.0
2019-11-13T00:00:00.000Z,8717.5,8872.5,8550.0,8818.0,533815.0,2167911140.0,8719.9163,24862501036489.0
2019-11-12T00:00:00.000Z,9038.5,9075.0,8571.5,8717.5,531744.0,2222292847.0,8781.1732,25309491646496.0
2019-11-11T00:00:00.000Z,8806.0,9200.0,8757.0,9038.5,467835.0,1750868912.0,8943.7439,19577817525632.0
2019-11-10T00:00:00.000Z,8765.0,8880.0,8726.0,8806.0,386174.0,1143494672.0,8806.6931,12985035096313.0
2019-11-09T00:00:00.000Z,9213.0,9254.0,8670.0,8765.0,722495.0,3279777209.0,8932.5592,36717508875889.0
2019-11-08T00:00:00.000Z,9347.0,9377.5,9073.5,9213.0,494827.0,1704656593.0,9222.5399,18484687971070.0
2019-11-07T00:00:00.000Z,9317.0,9462.0,9250.0,9347.0,456775.0,1578464842.0,9350.1636,16882087193509.0
2019-11-06T00:00:00.000Z,9426.5,9485.0,9180.0,9317.0,597937.0,2138589698.0,9328.3582,22926380047472.0
2019-11-05T00:00:00.000Z,9205.5,9617.0,9135.0,9426.5,528366.0,2071601009.0,9324.8788,22217110419981.0
2019-11-04T00:00:00.000Z,9313.5,9389.5,9065.0,9205.5,443304.0,1507073624.0,9206.4077,16370005983712.0
2019-11-03T00:00:00.000Z,9255.5,9412.0,9212.5,9313.5,414004.0,1233087720.0,9298.0009,13262219982522.0
2019-11-02T00:00:00.000Z,9153.5,9316.0,9055.0,9255.5,623349.0,2196031702.0,9170.9464,23946405769926.0
2019-11-01T00:00:00.000Z,9165.0,9440.0,8947.0,9153.5,753138.0,3047547927.0,9172.6289,33227358988180.0
2019-10-31T00:00:00.000Z,9438.0,9438.5,8990.0,9165.0,743087.0,2909978028.0,9181.0503,31697742347187.0
2019-10-30T00:00:00.000Z,9226.0,9565.5,9058.0,9438.0,815914.0,3366567658.0,9384.3844,35876947845708.0
2019-10-29T00:00:00.000Z,9556.0,9944.0,9167.0,9226.0,926100.0,3712381533.0,9512.0327,39031350949968.0
2019-10-28T00:00:00.000Z,9264.5,9832.5,9105.0,9556.0,1109775.0,4626756280.0,9489.4667,48760238894703.0
2019-10-27T00:00:00.000Z,8668.0,10584.5,8645.0,9264.5,1609422.0,8255466579.0,9416.1959,87677285539664.0
2019-10-26T00:00:00.000Z,7424.0,8790.0,7380.5,8668.0,959864.0,5046279493.0,8128.0988,62085103277150.0
2019-10-25T00:00:00.000Z,7468.0,7504.5,7355.0,7424.0,443118.0,1438106601.0,7439.9226,19330149275001.0
2019-10-24T00:00:00.000Z,8019.0,8044.5,7298.0,7468.0,688115.0,3184348868.0,7634.7534,41710829843880.0
2019-10-23T00:00:00.000Z,8204.5,8313.0,7981.5,8019.0,519118.0,1943310865.0,8180.6283,23755186663116.0
2019-10-22T00:00:00.000Z,8233.0,8357.0,8155.5,8204.5,454199.0,1615409161.0,8228.421,19632089291562.0
2019-10-21T00:00:00.000Z,7960.0,8318.0,7866.0,8233.0,620683.0,2151767217.0,8068.4202,26670234535085.0
2019-10-20T00:00:00.000Z,7951.0,8110.0,7868.0,7960.0,483691.0,1515391394.0,7967.4926,19021075121737.0
2019-10-19T00:00:00.000Z,8070.5,8112.0,7799.5,7951.0,538095.0,2025413894.0,7931.4721,25536554247463.0
2019-10-18T00:00:00.000Z,7995.5,8123.0,7937.5,8070.5,451661.0,1379848088.0,8038.5852,17165570783078.0
2019-10-17T00:00:00.000Z,8156.0,8175.0,7912.5,7995.5,471379.0,1714484458.0,8032.7737,21344361079863.0
2019-10-16T00:00:00.000Z,8358.0,8420.0,8076.0,8156.0,513081.0,1833941267.0,8251.5059,22226767339434.0
2019-10-15T00:00:00.000Z,8278.0,8406.0,8221.0,8358.0,437998.0,1383917320.0,8307.7179,16659506402364.0
2019-10-14T00:00:00.000Z,8305.0,8466.0,8150.0,8278.0,477670.0,1600848345.0,8345.1556,19183958143227.0
2019-10-13T00:00:00.000Z,8266.0,8399.5,8252.0,8305.0,350255.0,914764702.0,8333.3333,10977397096564.0
2019-10-12T00:00:00.000Z,8586.5,8821.5,8222.0,8266.0,711915.0,2840802059.0,8450.2282,33619171978773.0
2019-10-11T00:00:00.000Z,8587.5,8662.5,8466.0,8586.5,585807.0,1820350604.0,8556.5158,21276068180133.0
2019-10-10T00:00:00.000Z,8180.0,8692.0,8111.5,8587.5,731377.0,2918198967.0,8424.5998,34641459889088.0
2019-10-09T00:00:00.000Z,8208.0,8332.5,8095.5,8180.0,564760.0,1775864658.0,8208.8327,21635177710940.0
2019-10-08T00:00:00.000Z,7861.0,8307.5,7765.0,8208.0,781365.0,2790485285.0,8059.3166,34624711467317.0
2019-10-07T00:00:00.000Z,8146.5,8172.0,7770.0,7861.0,649843.0,2177529708.0,7953.5513,27379761612971.0
2019-10-06T00:00:00.000Z,8154.5,8200.0,8022.0,8146.5,462778.0,1247070981.0,8101.7581,15393124221455.0
2019-10-05T00:00:00.000Z,8240.5,8243.0,8020.0,8154.5,598438.0,1680861122.0,8139.3456,20651413717721.0
2019-10-04T00:00:00.000Z,8377.5,8420.5,8070.0,8240.5,583640.0,1946444699.0,8216.2517,23692109626839.0
2019-10-03T00:00:00.000Z,8314.0,8386.0,8173.0,8377.5,554557.0,1537659900.0,8258.3203,18620010344861.0
2019-10-02T00:00:00.000Z,8299.5,8532.0,8200.0,8314.0,806274.0,2754664272.0,8369.6016,32915179206234.0
2019-10-01T00:00:00.000Z,8054.0,8344.5,7688.0,8299.5,866067.0,3373793628.0,8032.1285,42004040309207.0
2019-09-30T00:00:00.000Z,8207.0,8238.5,7900.0,8054.0,599397.0,1822807833.0,8042.4642,22665752085181.0
2019-09-29T00:00:00.000Z,8189.0,8400.0,8015.0,8207.0,594604.0,1727544035.0,8159.9347,21172320103072.0
2019-09-28T00:00:00.000Z,8054.0,8265.0,7860.0,8189.0,758451.0,2456542220.0,8032.7737,30583258180557.0
2019-09-27T00:00:00.000Z,8430.0,8466.0,7736.0,8054.0,990231.0,4010130760.0,8112.2739,49435890157440.0
2019-09-26T00:00:00.000Z,8533.5,8748.0,8215.0,8430.0,1051314.0,4045724084.0,8426.0195,48016952017467.0
2019-09-25T00:00:00.000Z,9686.0,9779.5,8012.0,8533.5,1252875.0,6725380596.0,8958.9679,75073380557611.0
2019-09-24T00:00:00.000Z,10026.0,10049.5,9603.5,9686.0,756204.0,2783512865.0,9829.942,28317421769855.0
2019-09-23T00:00:00.000Z,9975.5,10100.0,9840.5,10026.0,608281.0,1698994877.0,9977.0528,17029710833201.0
2019-09-22T00:00:00.000Z,10175.5,10176.0,9902.5,9975.5,542071.0,1585453842.0,10023.053,15819133125100.0
2019-09-21T00:00:00.000Z,10282.5,10319.5,10061.0,10175.5,493206.0,1608962567.0,10176.0456,15811943289814.0
2019-09-20T00:00:00.000Z,10163.0,10442.0,9567.0,10282.5,719836.0,3368765552.0,9980.0399,33756814791090.0
2019-09-19T00:00:00.000Z,10184.5,10262.5,10075.0,10163.0,445820.0,1517895773.0,10190.5635,14896267445667.0
2019-09-18T00:00:00.000Z,10268.0,10284.0,10137.5,10184.5,541823.0,1862503320.0,10217.6356,18229202183458.0
2019-09-17T00:00:00.000Z,10314.0,10391.5,10066.0,10268.0,547489.0,2217227507.0,10236.4623,21661571906993.0
2019-09-16T00:00:00.000Z,10364.0,10387.0,10260.0,10314.0,374645.0,1114698246.0,10317.7879,10804722100026.0
2019-09-15T00:00:00.000Z,10370.0,10447.5,10221.0,10364.0,526045.0,1692697317.0,10354.1106,16349485672166.0
2019-09-14T00:00:00.000Z,10433.5,10458.5,10161.5,10370.0,583263.0,1974996040.0,10310.3413,19157237942173.0
2019-09-13T00:00:00.000Z,10166.0,10469.5,10032.0,10433.5,672332.0,2461241420.0,10255.3584,24000405951934.0
2019-09-12T00:00:00.000Z,10102.5,10280.0,9850.0,10166.0,759281.0,2768292719.0,10058.3384,27523570480928.0
2019-09-11T00:00:00.000Z,10318.0,10394.0,9892.0,10102.5,675497.0,2461539814.0,10171.9052,24201299279998.0
2019-09-10T00:00:00.000Z,10402.0,10571.0,10090.0,10318.0,829102.0,3563034952.0,10292.3014,34620814653593.0
2019-09-09T00:00:00.000Z,10492.5,10599.0,10252.5,10402.0,510768.0,1834957860.0,10437.3239,17581931890584.0
2019-09-08T00:00:00.000Z,10310.5,10576.0,10308.0,10492.5,547178.0,1719270081.0,10442.7736,16465010604393.0
2019-09-07T00:00:00.000Z,10586.0,10968.0,10205.0,10310.5,937074.0,4202998455.0,10628.122,39546643092549.0
2019-09-06T00:00:00.000Z,10580.5,10683.0,10454.0,10586.0,711100.0,2406367926.0,10570.8245,22764622093977.0
2019-09-05T00:00:00.000Z,10630.0,10879.0,10380.5,10580.5,849000.0,3667564531.0,10576.4146,34679778784269.0
2019-09-04T00:00:00.000Z,10391.0,10783.0,10300.0,10630.0,821807.0,3730362374.0,10557.4324,35335444547601.0
2019-09-03T00:00:00.000Z,9771.5,10500.0,9745.5,10391.0,728838.0,3287239990.0,10080.6452,32611968827932.0
2019-09-02T00:00:00.000Z,9602.5,9844.0,9531.0,9771.5,438608.0,1378560767.0,9661.8357,14268243231388.0
2019-09-01T00:00:00.000Z,9574.0,9703.5,9434.5,9602.5,473214.0,1385068208.0,9582.2154,14455100382558.0
2019-08-31T00:00:00.000Z,9491.5,9690.0,9341.5,9574.0,591205.0,1921000276.0,9531.9798,20154020422451.0
2019-08-30T00:00:00.000Z,9701.5,9702.0,9321.0,9491.5,822146.0,2455401317.0,9493.9713,25862887331570.0
2019-08-29T00:00:00.000Z,10176.0,10315.0,9497.5,9701.5,1020838.0,3514832496.0,9967.1085,35264879281176.0
2019-08-28T00:00:00.000Z,10369.0,10384.0,10025.0,10176.0,887673.0,2440006950.0,10163.6345,24008762995280.0
2019-08-27T00:00:00.000Z,10135.5,10805.0,10137.0,10369.0,840840.0,3095112179.0,10382.0598,29814209481058.0
2019-08-26T00:00:00.000Z,10136.0,10369.0,9875.0,10135.5,748253.0,2557057170.0,10099.9899,25318615613968.0
2019-08-25T00:00:00.000Z,10401.5,10423.5,9850.0,10136.0,665317.0,2605988158.0,10097.9501,25808306312344.0
2019-08-24T00:00:00.000Z,10104.5,10463.0,10042.0,10401.5,648695.0,2333731786.0,10258.5146,22750410330735.0
2019-08-23T00:00:00.000Z,10129.0,10230.0,9744.0,10104.5,813560.0,3203858195.0,10001.0001,32037974146684.0
2019-08-22T00:00:00.000Z,10773.5,10807.0,9855.0,10129.0,887857.0,4151993497.0,10168.8021,40834629997058.0
2019-08-21T00:00:00.000Z,10925.0,10959.5,10554.5,10773.5,694790.0,2741966202.0,10735.3731,25543706010792.0
2019-08-20T00:00:00.000Z,10318.0,10942.0,10268.0,10925.0,712451.0,2816151521.0,10657.5722,26425355705465.0
2019-08-19T00:00:00.000Z,10204.0,10520.0,10061.0,10318.0,637697.0,2132196783.0,10317.7879,20665693544764.0
2019-08-18T00:00:00.000Z,10350.5,10475.5,9964.5,10204.0,769018.0,2469271372.0,10259.567,24068294518650.0
2019-08-17T00:00:00.000Z,10290.5,10530.0,9725.0,10350.5,1195342.0,5322247302.0,10149.1931,52444796071800.0
2019-08-16T00:00:00.000Z,10025.0,10438.0,9475.5,10290.5,1275672.0,6162430723.0,9949.2588,61944485488857.0
2019-08-15T00:00:00.000Z,10858.5,10862.0,9913.0,10025.0,1041723.0,4998265897.0,10404.7446,48040355042909.0
2019-08-14T00:00:00.000Z,11395.5,11458.0,10758.5,10858.5,733009.0,3094724371.0,11066.8437,27964481567697.0
2019-08-13T00:00:00.000Z,11531.5,11555.0,11222.5,11395.5,551516.0,1710409465.0,11396.0114,15009383908890.0
2019-08-12T00:00:00.000Z,11280.0,11596.5,11072.5,11531.5,584767.0,2097017864.0,11366.2196,18450147178219.0
2019-08-11T00:00:00.000Z,11874.0,12000.0,11122.0,11280.0,757357.0,3027196264.0,11500.8626,26324289821600.0
2019-08-10T00:00:00.000Z,12020.0,12080.5,11651.0,11874.0,902403.0,3230126803.0,11830.1195,27304978400437.0
2019-08-09T00:00:00.000Z,11987.5,12147.0,11438.5,12020.0,1098018.0,4296333405.0,11800.8025,36407768399615.0
2019-08-08T00:00:00.000Z,11467.0,12170.0,11386.0,11987.5,1162856.0,5276244947.0,11756.4072,44882853442807.0
2019-08-07T00:00:00.000Z,11814.5,12340.0,11220.5,11467.0,1145768.0,5716377385.0,11784.115,48509757511460.0
